"zip_code_prefix";"city";"state";"lat";"lng"
89880;"caxambu do sul";"SC";-27.1571;-52.8854
89882;"planalto alegre";"SC";-27.0714;-52.8661
89883;"águas de chapecó";"SC";-27.074;-52.9848
89885;"sao carlos";"SC";-27.0808;-53.0057
89886;"cunhatai";"SC";-26.9742;-53.0921
89887;"palmitos";"SC";-27.0714;-53.1624
89888;"caibi";"SC";-27.0743;-53.2494
89890;"cunha pora";"SC";-26.8911;-53.1717
89891;"iraceminha";"SC";-26.8231;-53.2816
89893;"mondai";"SC";-27.1016;-53.4004
89895;"riqueza";"SC";-27.0596;-53.3261
89896;"itapiranga";"SC";-27.1714;-53.7148
89897;"sao joao do oeste";"SC";-27.1982;-53.3194
89898;"tunapolis";"SC";-26.9713;-53.6389
89899;"ipora do oeste";"SC";-26.988;-53.5323
89900;"sao miguel do oeste";"SC";-26.7334;-53.5175
89905;"bandeirante";"SC";-26.7676;-53.6401
89906;"paraiso";"SC";-26.6225;-53.6756
89908;"romelandia";"SC";-26.6763;-53.3197
89909;"barra bonita";"SC";-26.6549;-53.4389
89910;"descanso";"SC";-26.8244;-53.5026
89915;"santa helena";"SC";-26.9324;-53.6157
89920;"guaraciaba";"SC";-26.599;-53.5212
89925;"belmonte";"SC";-26.8435;-53.5804
89930;"sao jose do cedro";"SC";-26.4544;-53.5031
89935;"princesa";"SC";-26.4423;-53.6016
89940;"guaruja do sul";"SC";-26.3879;-53.5276
89950;"dionisio cerqueira";"SC";-26.2585;-53.6361
89970;"anchieta";"SC";-26.5366;-53.3314
89980;"campo ere";"SC";-26.3954;-53.0804
89982;"sao bernardino";"SC";-26.4733;-52.9647
89983;"santa terezinha do progresso";"SC";-26.602;-53.1683
89985;"palma sola";"SC";-26.3484;-53.2774
89990;"sao lourenco do oeste";"SC";-26.3632;-52.8507
89998;"novo horizonte";"SC";-26.4508;-52.8299
90001;"porto alegre";"RS";-30.0284;-51.2306
90002;"porto alegre";"RS";-30.0284;-51.2306
90010;"porto alegre";"RS";-30.0332;-51.2314
90013;"porto alegre";"RS";-30.0373;-51.2367
90018;"porto alegre";"RS";-30.0295;-51.2324
90020;"porto alegre";"RS";-30.0306;-51.2277
90022;"porto alegre";"RS";-30.899;-51.7733
90027;"porto alegre";"RS";-30.0301;-51.2303
90029;"porto alegre";"RS";-30.032;-51.236
90030;"porto alegre";"RS";-30.0268;-51.2218
90035;"porto alegre";"RS";-30.0313;-51.2128
90038;"porto alegre";"RS";-30.0263;-51.2225
90040;"porto alegre";"RS";-30.0412;-51.2137
90050;"porto alegre";"RS";-30.0396;-51.2226
90090;"porto alegre";"RS";-30.0132;-51.2572
90110;"porto alegre";"RS";-30.0497;-51.2271
90119;"porto alegre";"RS";-30.0415;-51.2288
90120;"porto alegre";"RS";-30.0378;-51.1802
90130;"porto alegre";"RS";-30.0522;-51.2209
90150;"porto alegre";"RS";-30.0526;-51.2217
90160;"porto alegre";"RS";-30.051;-51.218
90169;"porto alegre";"RS";-30.0484;-51.2177
90170;"porto alegre";"RS";-30.0442;-51.2258
90200;"porto alegre";"RS";-29.9829;-51.1687
90220;"porto alegre";"RS";-30.0211;-51.2097
90230;"porto alegre";"RS";-30.0082;-51.2013
90231;"porto alegre";"RS";-30.0098;-51.2017
90240;"porto alegre";"RS";-30.0041;-51.1963
90241;"porto alegre";"RS";-30.0059;-51.2047
90245;"porto alegre";"RS";-29.984;-51.1935
90250;"porto alegre";"RS";-29.9816;-51.1886
90251;"porto alegre";"RS";-29.9738;-51.1916
90410;"porto alegre";"RS";-30.0413;-51.1861
90420;"porto alegre";"RS";-30.0358;-51.2012
90430;"porto alegre";"RS";-30.0297;-51.2025
90440;"porto alegre";"RS";-30.0277;-51.1946
90450;"porto alegre";"RS";-30.029;-51.1892
90460;"porto alegre";"RS";-30.04;-51.1872
90470;"porto alegre";"RS";-30.0335;-51.1805
90480;"porto alegre";"RS";-30.0264;-51.1804
90510;"porto alegre";"RS";-30.0246;-51.1999
90520;"porto alegre";"RS";-30.0161;-51.1789
90540;"porto alegre";"RS";-30.0175;-51.1896
90550;"porto alegre";"RS";-30.0136;-51.1902
90560;"porto alegre";"RS";-30.0207;-51.2007
90570;"porto alegre";"RS";-30.022;-51.2025
90610;"porto alegre";"RS";-30.0508;-51.1951
90619;"porto alegre";"RS";-30.0571;-51.1742
90620;"porto alegre";"RS";-30.0499;-51.2019
90630;"porto alegre";"RS";-30.0436;-51.1951
90640;"porto alegre";"RS";-30.0528;-51.2035
90650;"porto alegre";"RS";-30.0547;-51.1996
90660;"porto alegre";"RS";-30.0652;-51.1998
90670;"porto alegre";"RS";-30.0488;-51.1887
90680;"porto alegre";"RS";-30.0647;-51.1923
90690;"porto alegre";"RS";-30.0505;-51.1799
90771;"porto alegre";"RS";-30.1581;-51.2142
90810;"porto alegre";"RS";-30.078;-51.2396
90820;"porto alegre";"RS";-30.0905;-51.2355
90830;"porto alegre";"RS";-30.0899;-51.2268
90840;"porto alegre";"RS";-30.0775;-51.2228
90850;"porto alegre";"RS";-30.0658;-51.226
90870;"porto alegre";"RS";-30.074;-51.2092
90880;"porto alegre";"RS";-30.0608;-51.2161
91010;"porto alegre";"RS";-30.0101;-51.1663
91020;"porto alegre";"RS";-30.0036;-51.1919
91030;"porto alegre";"RS";-30.007;-51.1749
91040;"porto alegre";"RS";-30.0057;-51.1605
91050;"porto alegre";"RS";-30.0044;-51.152
91060;"porto alegre";"RS";-30.0027;-51.1456
91110;"porto alegre";"RS";-30.0001;-51.1365
91120;"porto alegre";"RS";-29.9845;-51.1301
91130;"porto aelgre";"RS";-30.0044;-51.1311
91140;"porto alegre";"RS";-29.9881;-51.1178
91150;"porto alegre";"RS";-30.0033;-51.1187
91160;"porto alegre";"RS";-29.9956;-51.1025
91170;"porto alegre";"RS";-30.0;-51.0963
91175;"porto alegre";"RS";-29.9759;-51.1959
91180;"porto alegre";"RS";-30.0103;-51.1061
91210;"porto alegre";"RS";-30.038;-51.1446
91215;"porto alegre";"RS";-30.0305;-51.1404
91220;"porto alegre";"RS";-30.019;-51.1375
91225;"porto alegre";"RS";-30.0346;-51.1463
91230;"porto alegre";"RS";-30.0183;-51.1255
91240;"porto alegre";"RS";-30.023;-51.1166
91250;"porto alegre";"RS";-30.0226;-51.1051
91260;"porto alegre";"RS";-30.0387;-51.1219
91263;"porto alegre";"RS";-30.0451;-51.1061
91270;"porto alegre";"RS";-30.0333;-51.1123
91280;"porto alegre";"RS";-30.0449;-51.097
91310;"porto alegre";"RS";-30.0419;-51.1514
91320;"porto alegre";"RS";-30.0335;-51.1514
91330;"porto alegre";"RS";-30.0336;-51.1626
91340;"porto alegre";"RS";-30.0222;-51.1691
91349;"porto alegre";"RS";-30.0253;-51.1633
91350;"porto alegre";"RS";-30.0155;-51.1627
91360;"porto alegre";"RS";-30.0202;-51.1547
91370;"porto alegre";"RS";-30.0159;-51.1486
91380;"porto alegre";"RS";-30.0164;-51.1435
91410;"porto alegre";"RS";-30.0501;-51.1669
91420;"porto alegre";"RS";-30.0456;-51.1611
91430;"porto alegre";"RS";-30.0508;-51.1427
91440;"porto alegre";"RS";-30.0599;-51.1462
91450;"porto alegre";"RS";-30.0468;-51.136
91501;"porto alegre";"RS";-30.0765;-51.1249
91509;"porto alegre";"RS";-30.0765;-51.1249
91510;"porto alegre";"RS";-30.0713;-51.1778
91520;"porto alegre";"RS";-30.0681;-51.1669
91530;"porto alegre";"RS";-30.0611;-51.1595
91540;"porto alegre";"RS";-30.0815;-51.1302
91550;"porto alegre";"RS";-30.0935;-51.1362
91560;"porto alegre";"RS";-30.1197;-51.1076
91570;"porto alegre";"RS";-30.1108;-51.107
91710;"porto alegre";"RS";-30.0775;-51.1932
91712;"porto alegre";"RS";-30.0962;-51.1797
91720;"porto alegre";"RS";-30.0861;-51.2101
91740;"porto alegre";"RS";-30.1087;-51.2223
91750;"porto alegre";"RS";-30.1257;-51.2086
91751;"porto alegre";"RS";-30.1308;-51.218
91755;"porto alegre";"RS";-30.1604;-51.1954
91760;"porto alegre";"RS";-30.1307;-51.2337
91770;"porto alegre";"RS";-30.1511;-51.2174
91771;"porto alegre";"RS";-30.1576;-51.2155
91778;"porto alegre";"RS";-30.175;-51.1817
91780;"porto alegre";"RS";-30.1979;-51.1813
91781;"porto alegre";"RS";-30.1857;-51.1744
91782;"porto alegre";"RS";-30.214;-51.1269
91785;"porto alegre";"RS";-30.2011;-51.131
91786;"porto alegre";"RS";-30.1865;-51.1435
91787;"porto alegre";"RS";-30.1575;-51.1565
91788;"porto alegre";"RS";-30.1528;-51.1656
91790;"porto alegre";"RS";-30.1532;-51.1433
91791;"porto alegre";"RS";-30.1476;-51.1271
91792;"porto alegre";"RS";-30.1531;-51.141
91793;"porto alegre";"RS";-30.1484;-51.1465
91795;"porto alegre";"RS";-30.1536;-51.1488
91796;"porto alegre";"RS";-30.1706;-51.081
91798;"porto alegre";"RS";-30.1787;-51.1428
91810;"porto alegre";"RS";-30.0857;-51.2475
91900;"porto alegre";"RS";-30.1076;-51.2505
91901;"";"";0.0;0.0
91910;"porto alegre";"RS";-30.1031;-51.2426
91920;"porto alegre";"RS";-30.1118;-51.2439
92010;"canoas";"RS";-29.917;-51.1798
92020;"canoas";"RS";-29.917;-51.1718
92022;"canoas";"RS";-29.9162;-51.1578
92025;"canoas";"RS";-29.9241;-51.1616
92027;"canoas";"RS";-29.9269;-51.1464
92030;"canoas";"RS";-29.9194;-51.1451
92031;"canoas";"RS";-29.9125;-51.1502
92032;"canoas";"RS";-29.9122;-51.1439
92035;"canoas";"RS";-29.9137;-51.1265
92110;"canoas";"RS";-29.9373;-51.17
92120;"canoas";"RS";-29.9498;-51.1685
92130;"canoas";"RS";-29.9555;-51.1632
92200;"canoas";"RS";-29.9548;-51.1859
92310;"canoas";"RS";-29.9162;-51.1882
92314;"canoas";"RS";-29.9202;-51.1837
92320;"canoas";"RS";-29.9228;-51.1992
92323;"canoas";"RS";-29.9252;-51.1952
92325;"canoas";"RS";-29.9075;-51.223
92330;"canoas";"RS";-29.9019;-51.2125
92340;"canoas";"RS";-29.9039;-51.1854
92410;"canoas";"RS";-29.8987;-51.1629
92412;"canoas";"RS";-29.897;-51.1467
92415;"canoas";"RS";-29.9027;-51.1409
92420;"canoas";"RS";-29.8853;-51.1782
92425;"canoas";"RS";-29.8825;-51.1542
92440;"canoas";"RS";-29.9053;-51.1414
92441;"canoas";"RS";-29.8861;-51.1367
92480;"nova santa rita";"RS";-29.8609;-51.2728
92500;"guaiba";"RS";-30.1214;-51.3363
92850;"sertao santana";"RS";-30.461;-51.602
92900;"mariana pimentel";"RS";-30.3546;-51.5842
92990;"eldorado do sul";"RS";-30.0157;-51.3286
93010;"sao leopoldo";"RS";-29.7666;-51.147
93020;"sao leopoldo";"RS";-29.7792;-51.1485
93022;"sao leopoldo";"RS";-29.7921;-51.1502
93025;"são leopoldo";"RS";-29.7675;-51.1601
93030;"sao leopoldo";"RS";-29.7749;-51.1387
93032;"sao leopoldo";"RS";-29.7765;-51.1307
93035;"sao leopoldo";"RS";-29.7863;-51.1301
93037;"sao leopoldo";"RS";-29.7938;-51.1306
93040;"são leopoldo";"RS";-29.7692;-51.1302
93042;"são leopoldo";"RS";-29.7639;-51.1193
93044;"sao leopoldo";"RS";-29.7749;-51.1183
93046;"sao leopoldo";"RS";-29.7742;-51.1139
93048;"sao leopoldo";"RS";-29.7639;-51.1103
93050;"sao leopoldo";"RS";-29.7566;-51.1089
93052;"sao leopoldo";"RS";-29.7511;-51.1003
93054;"são leopoldo";"RS";-29.7562;-51.0954
93056;"sao leopoldo";"RS";-29.7623;-51.0915
93110;"sao leopoldo";"RS";-29.752;-51.1487
93113;"são leopoldo";"RS";-29.7494;-51.1432
93115;"sao leopoldo";"RS";-29.7383;-51.1426
93120;"sao leopoldo";"RS";-29.7347;-51.1571
93125;"sao leopoldo";"RS";-29.7044;-51.159
93130;"são leopoldo";"RS";-29.7481;-51.157
93135;"são leopoldo";"RS";-29.7363;-51.1685
93140;"são leopoldo";"RS";-29.7266;-51.1719
93145;"sao leopoldo";"RS";-29.7183;-51.182
93150;"sao leopoldo";"RS";-29.7011;-51.1942
93180;"portao";"RS";-29.6942;-51.2332
93210;"sapucaia do sul";"RS";-29.8258;-51.1567
93211;"sapucaia do sul";"RS";-29.7977;-51.1858
93212;"sapucaia do sul";"RS";-29.8114;-51.1727
93214;"sapucaia do sul";"RS";-29.8224;-51.1595
93216;"sapucaia do sul";"RS";-29.8158;-51.1547
93218;"sapucaia do sul";"RS";-29.8146;-51.1465
93219;"sapucaia do sul";"RS";-29.8022;-51.1318
93220;"sapucaia do sul";"RS";-29.829;-51.1507
93222;"sapucaia do sul";"RS";-29.8196;-51.1371
93224;"sapucaia do sul";"RS";-29.8331;-51.1378
93225;"sapucaia do sul";"RS";-29.8321;-51.1301
93226;"sapucaia do sul";"RS";-29.8392;-51.1466
93228;"sapucaia do sul";"RS";-29.8459;-51.1332
93230;"sapucaia do sul";"RS";-29.845;-51.1266
93234;"sapucaia do sul";"RS";-29.8585;-51.1066
93260;"esteio";"RS";-29.8446;-51.1685
93265;"esteio";"RS";-29.8523;-51.1702
93270;"esteio";"RS";-29.8456;-51.1829
93280;"esteio";"RS";-29.8502;-51.1558
93285;"esteio";"RS";-29.8588;-51.1564
93290;"esteio";"RS";-29.8566;-51.1425
93295;"esteio";"RS";-29.8596;-51.1314
93310;"novo hamburgo";"RS";-29.6827;-51.1374
93315;"novo hamburgo";"RS";-29.6763;-51.1342
93320;"novo hamburgo";"RS";-29.7048;-51.1323
93330;"novo hamburgo";"RS";-29.7194;-51.1409
93332;"novo hamburgo";"RS";-29.713;-51.1372
93334;"novo hamburgo";"RS";-29.7066;-51.1414
93336;"novo hamburgo";"RS";-29.6942;-51.1377
93340;"novo hamburgo";"RS";-29.6913;-51.149
93344;"novo hamburgo";"RS";-29.6837;-51.1514
93346;"novo hamburgo";"RS";-29.6744;-51.1535
93347;"novo hamburgo";"RS";-29.6829;-51.1654
93348;"novo hamburgo";"RS";-29.6747;-51.1472
93351;"novo hamburgo";"RS";-29.644;-51.1388
93410;"novo hamburgo";"RS";-29.6943;-51.1267
93415;"novo hamburgo";"RS";-29.7066;-51.1219
93420;"novo hamburgo";"RS";-29.7292;-51.1329
93425;"novo hamburgo";"RS";-29.7211;-51.1145
93490;"novo hamburgo";"RS";-29.7537;-51.0485
93510;"novo hamburgo";"RS";-29.6824;-51.1235
93520;"novo hamburgo";"RS";-29.6745;-51.1261
93525;"novo hamburgo";"RS";-29.6687;-51.1179
93530;"novo hamburgo";"RS";-29.6532;-51.1077
93534;"novo hamburgo";"RS";-29.6678;-51.105
93537;"novo hamburgo";"RS";-29.6715;-51.0944
93540;"novo hamburgo";"RS";-29.6809;-51.1035
93542;"novo hamburgo";"RS";-29.6843;-51.093
93544;"novo hamburgo";"RS";-29.6956;-51.0882
93546;"novo hamburgo";"RS";-29.6991;-51.1006
93548;"novo hamburgo";"RS";-29.6889;-51.1144
93600;"estância velha";"RS";-29.6558;-51.1718
93601;"estância velha";"RS";-29.6439;-51.167
93602;"estancia velha";"RS";0.0;0.0
93604;"estancia velha";"RS";-29.6501;-51.2208
93607;"estancia velha";"RS";-11.2747;-37.4424
93608;"estancia velha";"RS";-28.7713;-50.4641
93609;"estância velha";"RS";-29.2071;-50.8119
93610;"estância velha";"RS";-29.6549;-51.1698
93611;"estancia velha";"RS";-29.7003;-51.173
93612;"estancia velha";"RS";-29.6679;-51.193
93614;"estancia velha";"RS";-29.6581;-51.1878
93615;"estância velha";"RS";-29.6815;-51.1843
93616;"estancia velha";"RS";-29.663;-51.2132
93700;"campo bom";"RS";-29.677;-51.0604
93800;"sapiranga";"RS";-29.6366;-51.0078
93801;"sapiranga";"RS";-29.6172;-50.9964
93804;"sapiranga";"RS";-29.6389;-51.0226
93805;"sapiranga";"RS";-29.6478;-51.0255
93806;"sapiranga";"RS";-29.6514;-51.0024
93807;"sapiranga";"RS";-29.663;-50.9992
93815;"sapiranga";"RS";-29.6546;-50.9829
93819;"sapiranga";"RS";-29.6338;-50.9949
93820;"sapiranga";"RS";-29.6267;-50.9809
93821;"sapiranga";"RS";-29.6316;-50.975
93822;"sapiranga";"RS";-29.6292;-50.9603
93880;"ararica";"RS";-29.6204;-50.9277
93890;"nova hartz";"RS";-29.5884;-50.9007
93900;"ivoti";"RS";-29.6053;-51.1643
93940;"lindolfo collor";"RS";-29.5973;-51.2094
93945;"presidente lucena";"RS";-29.5183;-51.1797
93950;"dois irmaos";"RS";-29.5872;-51.0912
93990;"morro reuter";"RS";-29.5395;-51.0826
93995;"santa maria do herval";"RS";-29.4942;-50.9773
94010;"gravatai";"RS";-29.9405;-50.9921
94015;"gravatai";"RS";-29.9314;-50.9918
94020;"gravatai";"RS";-29.9349;-51.0023
94025;"gravatai";"RS";-29.9323;-51.0021
94030;"gravatai";"RS";-29.9394;-51.0145
94035;"gravatai";"RS";-29.944;-50.9993
94040;"gravatai";"RS";-29.9398;-51.0292
94045;"gravatai";"RS";-29.946;-51.0231
94050;"gravatai";"RS";-29.9397;-51.0447
94055;"gravatai";"RS";-29.9409;-51.0349
94060;"gravatai";"RS";-29.9391;-51.0516
94065;"gravatai";"RS";-29.945;-51.0487
94070;"gravatai";"RS";-29.9387;-51.0688
94071;"gravatai";"RS";-29.9358;-51.0682
94075;"gravatai";"RS";-29.9378;-51.0633
94080;"gravatai";"RS";-29.9232;-51.0648
94085;"gravatai";"RS";-29.9205;-51.0597
94090;"gravataí";"RS";-29.9286;-51.0515
94100;"gravatai";"RS";-29.905;-51.0275
94110;"gravatai";"RS";-29.9116;-51.0608
94120;"gravatai";"RS";-29.9135;-51.0505
94130;"gravatai";"RS";-29.9223;-51.0366
94135;"gravataí";"RS";-29.9257;-51.0402
94140;"gravatai";"RS";-29.9133;-51.034
94150;"gravatai";"RS";-29.9308;-51.0248
94155;"gravataí";"RS";-29.9215;-51.0176
94170;"gravatai";"RS";-29.9211;-50.9997
94175;"gravatai";"RS";-29.8882;-50.9985
94180;"gravatai";"RS";-29.9402;-50.958
94185;"gravatai";"RS";-29.9452;-50.9719
94190;"gravatai";"RS";-29.9545;-50.9743
94195;"gravatai";"RS";-29.9478;-50.9522
94196;"gravatai";"RS";-29.8971;-50.8989
94197;"gravataí";"RS";-29.9238;-50.9283
94198;"gravataí";"RS";-29.9213;-50.9083
94199;"gravatai";"RS";-29.9243;-50.9643
94370;"ipiranga";"RS";0.0;0.0
94380;"glorinha";"RS";-29.8812;-50.7835
94410;"viamao";"RS";-30.0836;-51.0218
94415;"viamao";"RS";-30.0732;-51.024
94416;"viamao";"RS";-30.0675;-51.0253
94420;"viamao";"RS";-30.026;-51.0244
94425;"viamão";"RS";-30.079;-51.0039
94430;"viamao";"RS";-30.0992;-51.0214
94435;"viamao";"RS";-30.0848;-51.0401
94440;"viamao";"RS";-30.0841;-51.0517
94445;"viamao";"RS";-30.0984;-51.0596
94450;"viamao";"RS";-30.0877;-51.0709
94451;"viamao";"RS";-30.0778;-51.0533
94455;"viamao";"RS";-30.1052;-51.0673
94460;"viamao";"RS";-30.1138;-51.0748
94463;"viamao";"RS";-30.138;-50.8669
94465;"viamao";"RS";-30.1237;-51.086
94470;"viamao";"RS";-30.0885;-51.0847
94475;"viamão";"RS";-30.0737;-51.0931
94480;"viamao";"RS";-30.0655;-51.1043
94490;"viamao";"RS";-30.0614;-51.1005
94495;"viamao";"RS";-30.057;-51.0912
94500;"viamão";"RS";-30.0675;-51.1114
94505;"viamao";"RS";-30.1346;-51.0701
94510;"viamao";"RS";-30.0574;-51.0794
94515;"viamão";"RS";-30.0734;-51.05
94760;"aguas claras";"RS";-28.0003;-49.1755
94770;"capao da porteira";"RS";-30.0928;-50.6944
94810;"alvorada";"RS";-30.0065;-51.0795
94814;"alvorada";"RS";-30.0038;-51.073
94818;"alvorada";"RS";-30.0044;-51.0544
94820;"alvorada";"RS";-29.9917;-51.0815
94824;"alvorada";"RS";-29.9916;-51.0731
94828;"alvorada";"RS";-29.9929;-51.059
94830;"alvorada";"RS";-29.9853;-51.0329
94834;"alvorada";"RS";-29.9931;-51.0455
94836;"alvorada";"RS";-29.9912;-51.0187
94838;"alvorada";"RS";-30.0168;-51.048
94850;"alvorada";"RS";-30.0204;-51.0795
94852;"alvorada";"RS";-30.0077;-51.0494
94853;"alvorada";"RS";-30.0214;-51.0612
94855;"alvorada";"RS";-30.0394;-51.0566
94856;"alvorada";"RS";-30.0429;-51.065
94858;"alvorada";"RS";-30.0321;-51.073
94859;"alvorada";"RS";-30.0322;-51.0822
94901;"cachoeirinha";"RS";-29.9508;-51.1005
94910;"cachoeirinha";"RS";-29.9527;-51.0978
94920;"cachoeirinha";"RS";-29.957;-51.1023
94930;"cachoeirinha";"RS";-29.9411;-51.1075
94931;"cachoeirinha";"RS";-29.484;-50.8024
94935;"cachoeirinha";"RS";-29.9427;-51.0965
94940;"cachoeirinha";"RS";-29.936;-51.0883
94945;"cachoeirinha";"RS";-29.9283;-51.0808
94950;"cachoeirinha";"RS";-29.9465;-51.0801
94955;"cachoeirinha";"RS";-29.916;-51.0758
94960;"cachoeirinha";"RS";-29.9127;-51.0848
94965;"cachoeirinha";"RS";-29.905;-51.0703
94967;"cachoeirinha";"RS";-29.9116;-51.0751
94970;"cachoeirinha";"RS";-29.8872;-51.0908
95010;"caxias do sul";"RS";-29.1701;-51.1862
95012;"caxias do sul";"RS";-29.1727;-51.2107
95013;"caxias do sul";"RS";-29.1629;-51.2038
95020;"caxias do sul";"RS";-29.1663;-51.1783
95030;"caxias do sul";"RS";-29.1542;-51.2173
95032;"caxias do sul";"RS";-29.148;-51.2019
95034;"caxias do sul";"RS";-29.1602;-51.1893
95040;"caxias do sul";"RS";-29.1543;-51.174
95041;"caxias do sul";"RS";-29.1512;-51.1816
95042;"caxias do sul";"RS";-29.1351;-51.1788
95043;"caxias do sul";"RS";-29.1427;-51.1822
95044;"caxias do sul";"RS";-29.1386;-51.1971
95045;"caxias do sul";"RS";-29.1273;-51.1745
95046;"caxias do sul";"RS";-29.108;-51.1918
95047;"caxias do sul";"RS";-29.1206;-51.1822
95050;"caxias do sul";"RS";-29.154;-51.1648
95052;"caxias do sul";"RS";-29.1536;-51.1634
95054;"caxias do sul";"RS";-29.1575;-51.155
95055;"caxias do sul";"RS";-29.1511;-51.1429
95057;"caxias do sul";"RS";-29.1395;-51.1402
95058;"caxias do sul";"RS";-29.1279;-51.1199
95059;"caxias do sul";"RS";-29.116;-51.1256
95060;"caxias do sul";"RS";-29.129;-51.121
95062;"caxias do sul";"RS";-29.0941;-51.0773
95065;"caxias do sul";"RS";-29.0798;-51.1058
95070;"caxias do sul";"RS";-29.1674;-51.1548
95072;"caxias do sul";"RS";-29.1733;-51.1518
95074;"caxias do sul";"RS";-29.1704;-51.1403
95076;"caxias do sul";"RS";-29.1782;-51.1487
95080;"caxias do sul";"RS";-29.1737;-51.1818
95082;"caxias do sul";"RS";-29.1778;-51.1733
95084;"caxias do sul";"RS";-29.1721;-51.1727
95086;"caxias do sul";"RS";-29.1834;-51.1668
95088;"caxias do sul";"RS";-29.1954;-51.1671
95090;"caxias do sul";"RS";-29.2276;-51.1605
95095;"caxias do sul";"RS";-29.2;-51.2003
95096;"caxias do sul";"RS";-29.1779;-51.1899
95097;"caxias do sul";"RS";-29.18;-51.1897
95098;"caxias do sul";"RS";-29.1907;-51.1873
95099;"caxias do sul";"RS";-29.1782;-51.1974
95100;"caxias do sul";"RS";-29.1742;-51.1851
95110;"caxias do sul";"RS";-29.1909;-51.2302
95112;"caxias do sul";"RS";-29.1708;-51.231
95115;"caxias do sul";"RS";-29.2133;-51.2778
95124;"caxias do sul";"RS";-29.0973;-51.1283
95125;"fazenda souza";"RS";-29.1253;-51.0147
95130;"santa lucia do piai";"RS";14.5851;121.1054
95150;"nova petropolis";"RS";-29.3751;-51.1082
95160;"pinhal alto";"RS";-29.4054;-51.0364
95166;"picada café";"RS";-29.4552;-51.1392
95170;"farroupilha";"RS";-29.4052;-51.3258
95171;"farroupilha";"RS";-29.2287;-51.3648
95172;"farroupilha";"RS";-29.219;-51.351
95173;"farroupilha";"RS";-29.2742;-51.3262
95174;"farroupilha";"RS";-29.2067;-51.3469
95175;"picada cafe";"RS";-29.4445;-51.1324
95176;"farroupilha";"RS";-29.2173;-51.3406
95177;"farroupilha";"RS";-29.214;-51.3254
95178;"farroupilha";"RS";-29.2568;-51.4294
95179;"farroupilha";"RS";-29.2372;-51.3257
95180;"farroupilha";"RS";-29.2271;-51.3487
95181;"farroupilha";"RS";-29.2283;-51.35
95182;"nova milano";"RS";-29.2763;-51.3377
95183;"nova sardenha";"RS";-29.2411;-51.4116
95184;"jansen";"RS";-29.1336;-51.3722
95185;"carlos barbosa";"RS";-29.2981;-51.5026
95186;"arco verde";"RS";-29.3503;-51.5479
95190;"sao marcos";"RS";-28.9689;-51.0687
95200;"vacaria";"RS";-28.506;-50.9382
95230;"muitos capoes";"RS";-28.3188;-51.1855
95236;"monte alegre dos campos";"RS";-28.6841;-50.7825
95240;"ipe";"RS";-28.8019;-51.2899
95250;"antonio prado";"RS";-28.8568;-51.2841
95255;"campestre da serra";"RS";-28.7886;-51.0953
95260;"nova roma do sul";"RS";-28.9872;-51.4079
95270;"flores da cunha";"RS";-29.0353;-51.1832
95272;"flores da cunha";"RS";-29.0585;-51.2613
95275;"nova pádua";"RS";-29.0276;-51.3091
95280;"sao jose dos ausentes";"RS";-28.7365;-50.0508
95290;"bom jesus";"RS";-28.6714;-50.4341
95300;"lagoa vermelha";"RS";-28.2119;-51.5252
95305;"ibiraiaras";"RS";-28.3714;-51.637
95310;"andre da rocha";"RS";-28.6328;-51.5735
95315;"caseiros";"RS";-28.271;-51.6968
95320;"nova prata";"RS";-28.7823;-51.6092
95325;"vista alegre do prata";"RS";-28.8082;-51.783
95330;"veranópolis";"RS";-28.9367;-51.5496
95333;"fagundes varela";"RS";-28.8808;-51.6982
95334;"vila flores";"RS";-28.8602;-51.5526
95335;"cotipora";"RS";-28.9929;-51.6975
95340;"nova bassano";"RS";-28.7328;-51.7046
95345;"protasio alves";"RS";-28.7592;-51.4751
95350;"nova araca";"RS";-28.6596;-51.7486
95355;"guabiju";"RS";-28.5425;-51.6914
95360;"parai";"RS";-28.5967;-51.7869
95365;"sao jorge";"RS";-28.5022;-51.705
95370;"barracao";"RS";-27.6775;-51.4577
95380;"esmeralda";"RS";-28.057;-51.1896
95390;"pinhal da serra";"RS";-30.2337;-50.2336
95400;"sao francisco de paula";"RS";-29.44;-50.5815
95420;"jaquirana";"RS";-28.884;-50.3578
95480;"cambara do sul";"RS";-29.0535;-50.1457
95485;"osvaldo kroeff";"RS";-28.9767;-50.0633
95500;"santo antonio da patrulha";"RS";-29.8331;-50.5201
95515;"caraá";"RS";-29.7916;-50.4373
95520;"osorio";"RS";-29.8956;-50.2557
95528;"santa luzia";"RS";-29.9741;-50.1995
95530;"maquine";"RS";-29.658;-50.2101
95535;"terra de areia";"RS";-29.5797;-50.0646
95538;"itati";"RS";-29.4599;-50.1343
95540;"palmares do sul";"RS";-30.2708;-50.4976
95548;"quintao";"RS";-30.2544;-50.3589
95552;"capivari do sul";"RS";-30.1438;-50.5114
95555;"capao da canoa";"RS";-29.7332;-50.0072
95556;"capao novo";"RS";-29.6582;-49.9592
95558;"curumim";"RS";-29.6258;-49.9373
95560;"torres";"RS";-29.3411;-49.7449
95568;"dom pedro de alcantara";"RS";-29.3721;-49.8538
95572;"mampituba";"RS";0.0;0.0
95575;"tres forquilhas";"RS";-29.5356;-50.0368
95577;"morrinhos do sul";"RS";-29.3518;-49.9401
